0.724825705366,0.103573593601,0.214401448622,0.270791498368,0.267386218848
0.00221514137701,0.826178361913,0.214453880208,0.270776746287,0.267371648349
0.00221506388416,0.103564749714,0.937099224154,0.270768442561,0.267363446519
0.00221416126777,0.103527921906,0.937567459475,0.270672455389,0.267268633442
0.00879349876678,0.363480981171,0.942637697031,0.946043979785,0.93414764028
0.00221526833485,0.103573173618,0.937015009967,0.2707904035,0.2673851375
0.0022148228753,0.103554882278,0.937217126714,0.270742722177,0.267338041183
0.00221530647661,0.103574728618,0.214394007454,0.993404883018,0.267389140079
0.00221530146113,0.103574528916,0.214395206145,0.993404362869,0.267388626369
0.00221529917297,0.103574436839,0.214395773025,0.993404122978,0.267388389446
0.00221527109775,0.103573287553,0.214403714397,0.993401127366,0.267385430862
0.72482550628,0.103565388615,0.214481613596,0.270770108032,0.267365091562
0.00221530766128,0.103574775204,0.214393732531,0.993405004318,0.267389259877
0.00221527095631,0.103573281722,0.214403758537,0.270790685327,0.989995842685
0.0022152169878,0.103571052648,0.214422738413,0.270784873876,0.989990102863
0.00221531658407,0.103575110571,0.21439170924,0.270795449648,0.990000548089
0.00221523973729,0.103571992487,0.21441428294,0.270787324165,0.989992522977
0.00221523744462,0.103571897751,0.214415109002,0.270787077176,0.989992279031
0.724825709383,0.103573758707,0.214400269579,0.270791928762,0.267386643924
