0.994424292895,0.0215546774411,0.00952101281631,0.0124495811812,0.00831265002258
0.01871555576,0.997245614201,0.00956912720603,0.0124440942773,0.00830898229164
0.018710786016,0.0215396473542,0.985302761725,0.0124409294997,0.00830686623508
0.0186524472432,0.0214724001465,0.985774923199,0.012402226555,0.00828098302383
0.724934324192,0.836817822053,0.835018002019,0.480951339496,0.321126472145
0.0187232180584,0.0215539785299,0.985224251984,0.0124491788641,0.00831238119312
0.0186956247045,0.0215221707289,0.985417971921,0.0124308705973,0.00830013976599
0.0187254795552,0.0215565861599,0.00951459683692,0.988151148307,0.00831338374404
0.0187251833882,0.0215562445806,0.00951560440988,0.988150951776,0.00831325253123
0.0187250480982,0.0215560885613,0.00951608614194,0.988150861995,0.00831319257779
0.0187233824904,0.0215541681022,0.00952301292891,0.988149756612,0.00831245411458
0.994412217222,0.0215407569466,0.0095954216554,0.0124415681701,0.00830729328291
0.0187255494106,0.0215566667352,0.00951436846192,0.988151194659,0.00831341468377
0.0187233740747,0.0215541583998,0.00952305202943,0.0124492824047,0.984012919005
0.0187201441188,0.0215504348305,0.00954018738493,0.012447138929,0.984011486377
0.0187260726772,0.0215572705189,0.00951274369735,0.0124510731566,0.98401411485
0.0187215103391,0.0215520097997,0.00953248693902,0.012448045561,0.984012092399
0.018721372965,0.0215518514339,0.0095332352157,0.0124479543972,0.984012031465
0.994424531431,0.0215549524614,0.00951997808528,0.0124497394872,0.00831275579242
0.994424410518,0.021554813053,0.00952049845158,0.012449659242,0.00831270217865
